;;;;;;;;;;
;;;;;;;;;;
;;;;;ПРАЙС-ЛИСТ;;;;;
;;;;;Общий на все каналы и категории;;;;;
;;;;;;;;;;
НСИ;Штрих кода АlmaWine/Inter-ПИВО;код1САТ;код Алматы;Пакет;Наименование товара; Объем бутылки ; Вид упаковки ; Количество в упаковке ; Цена за 1л разливного пива ; цена 
;;;;Баядера;Аперитивы и дижестивы;;;;;
bf2f8fad-1ff7-11ed-8da5-0050568ac7c0;0;26911007994;1080140;LGCF;Вино сухое красное Domaine de la Roman?e Conti Roman?e Conti Grand Cru; 0,75     ;; 6     ;; 20 975 700     
c4ec2f4e-007b-11ed-8da4-0050568ac7c0;0;26911007995;1080141;LGCF;Вино сухое красное Domaine de la Roman?e Conti Romanee-Saint-Vivant Grand Cru; 0,75     ;; 6     ;; 3 500 000     
c4ec2f4b-007b-11ed-8da4-0050568ac7c0;0;26911007990;1080142;LGCF;Вино сухое красное Domaine de la Roman?e Conti Echezeaux Grand Cru; 0,75     ;; 6     ;; 4 185 900     
c4ec2f4c-007b-11ed-8da4-0050568ac7c0;0;26911007991;1080143;LGCF;Вино сухое красное Domaine de la Roman?e Conti Grands-Echezeaux Grand Cru; 0,75     ;; 6     ;; 4 608 800     
c4ec2f4a-007b-11ed-8da4-0050568ac7c0;0;26911007989;1080145;LGCF;Вино сухое красное C?teaux de l'Atlas Chateau Roslane 1er Cru; 0,75     ;; 6     ;; 29 500     
c4ec2f51-007b-11ed-8da4-0050568ac7c0;0;26911007998;1080146;LGCF;Вино сухое красное Jean-Louis Chave Saint-Joseph; 0,75     ;; 6     ;; 117 700     
c4ec2f3d-007b-11ed-8da4-0050568ac7c0;0;26911007976;1080147;LGCF;Вино сухое белое Bordeaux Aile d`Argent de Mouton; 0,75     ;; 6     ;; 106 600     
d0df9fbb-007b-11ed-8da4-0050568ac7c0;0;26911009885;1080150;LGCF;Вино сухое красное Chateau Angelus; 0,75     ;; 6     ;; 350 000     
d0df9fc1-007b-11ed-8da4-0050568ac7c0;0;26911009891;1080151;LGCF;Вино сухое красное Chateau Pavie; 0,8     ;; 6     ;; 310 000     
d6dace9d-007b-11ed-8da4-0050568ac7c0;0;26911009896;1080152;LGCF;Вино сухое красное La Sirene de Giscours; 0,75     ;; 6     ;; 40 600     
d0df9fc4-007b-11ed-8da4-0050568ac7c0;0;26911009894;1080155;LGCF;Вино сухое красное Connetable de Talbot; 0,75     ;; 6     ;; 40 600     
d0df9fbf-007b-11ed-8da4-0050568ac7c0;0;26911009889;1080156;LGCF;Вино сухое красное Chateau Lynch Bages; 0,8     ;; 6     ;; 130 000     
d0df9fc2-007b-11ed-8da4-0050568ac7c0;0;26911009892;1080158;LGCF;Вино сухое красное Chateau Phelan Segur; 0,75     ;; 6     ;; 45 000     
d6dacea2-007b-11ed-8da4-0050568ac7c0;0;26911009901;1080161;LGCF;Вино сухое красное Sena; 0,75     ;; 6     ;; 130 000     
d6dacea4-007b-11ed-8da4-0050568ac7c0;0;26911009903;1080162;LGCF;Вино сухое красное Vinedo Chadwick; 0,75     ;; 6     ;; 388 500     
d6dace9e-007b-11ed-8da4-0050568ac7c0;0;26911009897;1080163;LGCF;Вино сухое красное Le Volte dell?Ornellaia; 0,75     ;; 6     ;; 26 100     
d0df9fc0-007b-11ed-8da4-0050568ac7c0;0;26911009890;1080165;LGCF;Вино сухое красное Chateau Mouton Rothschild; 0,75     ;; 6     ;; 620 000     
d0df9fbe-007b-11ed-8da4-0050568ac7c0;0;26911009888;1080166;LGCF;Вино сухое красное Chateau Latour; 0,75     ;; 6     ;; 670 000     
d6dace9f-007b-11ed-8da4-0050568ac7c0;0;26911009898;1080167;LGCF;Вино сухое красное Masseto; 0,8     ;; 6     ;; 700 000     
d0df9fb9-007b-11ed-8da4-0050568ac7c0;0;26911009883;1080149;LGCF;Вино сухое белое Chateau Carbonnieux 0,75; 0,75     ;; 6     ;; 44 400     
d0df9fbc-007b-11ed-8da4-0050568ac7c0;0;26911009886;1080148;LGCF;Вино сухое красное Chateau La Fleur Petrus 0,75; 0,75     ;; 6     ;; 250 000     
d0df9fbd-007b-11ed-8da4-0050568ac7c0;0;26911009887;1080168;LGCF;Вино сухое красное Chateau Lafite Rothschild 0,75; 0,75     ;; 6     ;; 700 000     
d0df9fc3-007b-11ed-8da4-0050568ac7c0;0;26911009893;1080154;LGCF;Вино сухое красное Chateau Talbot 0,75; 0,75     ;; 6     ;; 75 000     
d0df9fc5-007b-11ed-8da4-0050568ac7c0;0;26911009895;1080159;LGCF;Вино сухое красное Guidalberto 0,75; 0,75     ;; 6     ;; 46 700     
d6dacea1-007b-11ed-8da4-0050568ac7c0;0;26911009900;1080164;LGCF;Вино сухое красное Sassicaia 0,75; 0,75     ;; 6     ;; 337 500     
d6dacea3-007b-11ed-8da4-0050568ac7c0;0;26911009902;1080160;LGCF;Вино сухое красное Vega Sicilia Unico 0,75; 0,75     ;; 6     ;; 447 400     
6b2ef597-889e-11ec-8da2-0050568ac7c0;4512121728931;26911010366;217201;LGCF;Саке Matsu No Hana Junmai Shu 0.75л.; 0,75     ;; 6     ;; 24 500     
3f554dad-9092-11ed-8dab-0050568ac7c0;3263280121811;26912008849;1152864;LGCF;Вино сухое белое Curly Sheep Sauvignon Blanc 0,75л.; 0,75     ;;;; 8 900     
a1096e58-007b-11ed-8da4-0050568ac7c0;0;26911004599;1030139;LGCF;Вино сухое белое - AOP PESSAC LEOGNAN CHT SMITH HAUT LAFITTE 2017; 0,75     ;;;; 110 000     
d85295a9-84f9-11ed-8dab-0050568ac7c0;0;26912008822;1152783;LGCF;Вино сухое красное Chapelle d'Ausone; 0,75     ;;;; 177 600     
e3b053ac-84fc-11ed-8dab-0050568ac7c0;0;26912008826;1152789;LGCF;Вино сухое красное Chateau Giscours ; 0,75     ;;;; 65 000     
cde864ad-84fd-11ed-8dab-0050568ac7c0;0;26912008830;1152793;LGCF;Вино сухое красное Chateau Montrose ; 0,75     ;;;; 120 000     
b2f6e976-007b-11ed-8da4-0050568ac7c0;0;26911006494;1030211;LGCF;Вино сухое красное CHATEAU PONTET CANET 2011 ; 0,75     ;;;; 130 000     
55b770b1-84fb-11ed-8dab-0050568ac7c0;0;26912008823;1152784;LGCF;Вино сухое красное Chateau Valandraud ; 0,75     ;;;; 156 600     
37e02b64-84fe-11ed-8dab-0050568ac7c0;0;26912008832;1152795;LGCF;Вино сухое красное Le Difese ; 0,75     ;;;; 27 200     
22cb6ac0-84fd-11ed-8dab-0050568ac7c0;0;26912008827;1152790;LGCF;Вино сухое красное Pavillon Rouge du Chateau Margaux; 0,75     ;;;; 258 700     
92ff001d-a832-11ed-8dab-0050568ac7c0;;26912008942;1153180;LGCF;Вино белое сухое игристое Carod Noctambule ; 0,75     ;; 6     ;; 10 400     
76316344-d38d-11ed-8dae-0050568ac7c0;;;1153447;LGCF;Вино красное сухое DRC La Tache 2007; 0,75     ;; 5     ;; 6 000 000     
c79b1a93-d38d-11ed-8dae-0050568ac7c0;;;1153448;LGCF;Вино красное сухое DRC Echezeaux 2007; 0,75     ;; 5     ;; 3 000 000     
ef1a9896-d38d-11ed-8dae-0050568ac7c0;;;1153449;LGCF;Вино красное сухое DRC Romanee-St-Vivant 2007; 0,75     ;; 5     ;; 3 500 000     
293ca007-d391-11ed-8dae-0050568ac7c0;;;1153451;LGCF;Вино красное сухое Chateau Giscours Margaux; 0,75     ;; 6     ;; 64 400     
8deface7-84f9-11ed-8dab-0050568ac7c0;;;;LGCF;Вино сухое красное Aromes de Pavie ; 0,75     ;; 6     ;; 97 700     
3a77dced-d38a-11ed-8dae-0050568ac7c0;;;;LGCF;Вино белое сухое Chateau Cantelys Pessac Leognan; 0,75     ;; 6     ;; 32 800     
dcd10088-007b-11ed-8da4-0050568ac7c0;;;;LGCF;Вино сухое красное DOMAINE MARGUERITTE CARILLON BOURGOGNE PINOT NOIR 0,75; 0,75     ;;;; 15 000     
dcd10091-007b-11ed-8da4-0050568ac7c0;;;;LGCF;Вино сухое белое DOMAINE CARRION CHABLIS 0,75; 0,75     ;;;; 20 000     
7c794d2d-9001-11ed-8dab-0050568ac7c0;;;;LGCF;Вино сухое белое DOMAINE MARGUERITTE CARILLON BOURGOGNE CHARDONNAY; 0,75     ;;;; 15 000     
c4ec2f4f-007b-11ed-8da4-0050568ac7c0;;;;LGCF;Вино сухое красное Haut-Medoc Chateau Cantemerle; 0,75     ;;;; 17 500     
f0fe9e1e-c1a3-11ef-8db4-0050568ac7c0;;;;LGCF;Вино красное сухое Mas Martinet Martinet Bru 0,75;;;;;23 000
7a9d4d3c-c1a4-11ef-8db4-0050568ac7c0;;;;LGCF;Вино красное сухое Mas Martinet Clos Martinet 2021 0,75;;;;;50 000
bfb803a9-c11f-11ef-8db4-0050568ac7c0;;;;LGCF;Вино красное сухое Domaine du Clos de Tart Clos de Tart Monopole 2021 0,75 л.;;;;;630 000
f0197afd-c124-11ef-8db4-0050568ac7c0;;;;LGCF;Вино красное сухое Domaine d'Eugenie Clos-Vougeot 2021 0,75;;;;;350 000
5e704cf2-c29b-11ef-8db4-0050568ac7c0;;;;LGCF;Вино красное сухое Le Serre Nuove dell Ornellaia 2021 VL;;;;;50 000
a10d26ae-c29b-11ef-8db4-0050568ac7c0;;;;LGCF;Вино красное сухое Ornellaia 2021 VL;;;;;160 000
f8ae1b5d-c29b-11ef-8db4-0050568ac7c0;;;;LGCF;Вино красное сухое Tignanello 2021 VL;;;;;100 000
220b9acc-c29c-11ef-8db4-0050568ac7c0;;;;LGCF;Вино красное сухое Chateau Gazin 2021 VL;;;;;95 000
6694acc5-c29c-11ef-8db4-0050568ac7c0;;;;LGCF;Вино красное сухое Chateau Margaux 2017 VL;;;;;610 000
8f8cc7b0-c29c-11ef-8db4-0050568ac7c0;;;;LGCF;Вино красное сухое Chateau Latour  2017 VL;;;;;590 000
ab533eed-c29c-11ef-8db4-0050568ac7c0;;;;LGCF;Вино красное сухое Chateau Mouton Rotschild 2021 VL;;;;;600 000
e6194d39-c298-11ef-8db4-0050568ac7c0;;;;LGCF;Вино красное сухое Masseto 2021 VL;;;;;690 000
381cf6a5-c299-11ef-8db4-0050568ac7c0;;;;LGCF;Вино красное сухое Opus One 2021 VL;;;;;360 000
ac0d77fe-cf0f-11ef-8db4-0050568ac7c0;;;;LGCF;Вино белое сухое Chateau Rousseau Bordeaux blanc;;;;;5 000
e3ce3308-cf0f-11ef-8db4-0050568ac7c0;;;;LGCF;Вино красное сухое Chateau Rousseau Bordeaux  rouge;;;;;5 000
149f1c73-cf10-11ef-8db4-0050568ac7c0;;;;LGCF;Вино красное сухое Cadet d'Artus Bordeaux rouge;;;;;5 000
a5811f26-cf10-11ef-8db4-0050568ac7c0;;;;LGCF;Вино красное сухое Chateau Tour Castillon Medoc ;;;;;8 500
d94dc641-cf10-11ef-8db4-0050568ac7c0;;;;LGCF;Вино красное сухое Chateau Condat Saint Emilion;;;;;20 000
03a95c77-cf11-11ef-8db4-0050568ac7c0;;;;LGCF;Вино красное сухое Chateau l'Eveche Pomerol;;;;;50 000
5e5eeac9-cf11-11ef-8db4-0050568ac7c0;;;;LGCF;Вино красное сухое Brannus Saint Emilion GC;;;;;40 000
1cc8057d-cf17-11ef-8db4-0050568ac7c0;;;;LGCF;Вино красное сухое Chateau Lafleur Saint Jean Pomerol;;;;;150 000
;;;;РУСТ;ВОДКА - РОССИЯ;;;;;
bef0edc4-007b-11ed-8da4-0050568ac7c0;4607027550011;26911003915;1010101;РУСТ;Зелёная марка Традиционная 0,5; 0,50     ;; 12     ;; 2 440     
bef0edc5-007b-11ed-8da4-0050568ac7c0;4600893900805;26911003916;1010102;РУСТ;Зелёная марка Традиционная 0,7; 0,70     ;; 12     ;; 3 240     
bef0edc6-007b-11ed-8da4-0050568ac7c0;4600893900812;26911003917;1010103;РУСТ;Зелёная марка Традиционная 1; 1,00     ;; 6     ;; 4 340     
a1096e21-007b-11ed-8da4-0050568ac7c0;4620006995702;26911004382;1010106;РУСТ;Зелёная марка Кедровая 0,1; 0,10     ;; 24     ;; 580     
bef0edc9-007b-11ed-8da4-0050568ac7c0;4600893903585;26911003920;1010107;РУСТ;Зелёная марка Кедровая 0,25; 0,25     ;; 20     ;; 1 340     
013c0049-c156-11ec-8da3-0050568ac7c0;0;26912007495;217431;РУСТ;Зеленая Марка  Кедровая 0,375; 0,38     ;;;; 1 910     
bef0edca-007b-11ed-8da4-0050568ac7c0;4600893900980;26911003921;1010108;РУСТ;Зелёная марка Кедровая 0,5; 0,50     ;; 12     ;; 2 440     
bef0edcb-007b-11ed-8da4-0050568ac7c0;4600893900997;26911003922;1010109;РУСТ;Зелёная марка Кедровая 0,7; 0,70     ;; 12     ;; 3 240     
bef0edcc-007b-11ed-8da4-0050568ac7c0;4600893901000;26911003923;1010110;РУСТ;Зелёная марка Кедровая 1; 1,00     ;; 6     ;; 4 340     
bef0edc7-007b-11ed-8da4-0050568ac7c0;4600893900492;26911003918;1010104;РУСТ;Зелёная марка Ржаная 0,5; 0,50     ;; 12     ;; 2 440     
bef0edc8-007b-11ed-8da4-0050568ac7c0;2101001601017;26911003919;1010105;РУСТ;Зелёная марка Ржаная 0,7; 0,70     ;; 12     ;; 3 240     
55167cd9-0e5e-11ee-8dae-0050568ac7c0;;26912009308;1153868;РУСТ;Зелёная марка Березовая 0,5; 0,50     ;;;; 2 440     
;;;;РУСТ;ВКУСОВАЯ ВОДКА;;;;;
c4ec3035-007b-11ed-8da4-0050568ac7c0;4620006997133;26911008480;1010137;РУСТ;"Настойка сладкая ""Зеленая Марка Лимонная"" 29% 0,1л"; 0,10     ;; 24     ;; 540     
c4ec3036-007b-11ed-8da4-0050568ac7c0;4620006997195;26911008481;1010138;РУСТ;"Настойка сладкая ""Зеленая Марка Яблочная"" 29% 0,1л"; 0,10     ;; 24     ;; 540     
b2f6e97a-007b-11ed-8da4-0050568ac7c0;4620006996891;26911006564;1010133;РУСТ;Зеленая Марка Брусника? 38%; 0,50     ;; 12     ;; 2 440     
b2f6e97b-007b-11ed-8da4-0050568ac7c0;4620006996877;26911006565;1010132;РУСТ;?Зеленая Марка Кизил? 38%; 0,50     ;; 12     ;; 2 440     
b2f6e97c-007b-11ed-8da4-0050568ac7c0;4620006996853;26911006566;1010134;РУСТ;?Зеленая Марка Лимон? 38%; 0,50     ;; 12     ;; 2 440     
b2f6e978-007b-11ed-8da4-0050568ac7c0;4620006997096;26911006562;1010135;РУСТ;"Настойка сладкая ""Зеленая Марка Лимонная"" 29% 0,5л"; 0,50     ;; 12     ;; 2 440     
b2f6e979-007b-11ed-8da4-0050568ac7c0;4620006997157;26911006563;1010136;РУСТ;"Настойка сладкая ""Зеленая Марка Яблочная"" 29% 0,5л"; 0,50     ;; 12     ;; 2 440     
0aafd4b1-823a-11ef-8db3-0050568ac7c0;;;;РУСТ;"Настойка сладкая""Зеленая Марка Яблочная"" 24% 0,5л"; 0,50     ;;;; 2 440     
84cad5cd-1d9e-11ef-8db0-0050568ac7c0;;;;РУСТ;"Настойка сладкая""Зеленая Марка Красная Смородина"" 24 % 0,5 л"; 0,50     ;; 12     ;; 2 440     
0912100a-54a2-11ef-8db1-0050568ac7c0;;;;РУСТ;"Настойка сладкая ""Зелёная Марка Сливовая"" 0,5л"; 0,50     ;; 12     ;; 2 440     
bef0edbd-007b-11ed-8da4-0050568ac7c0;4607089520137;26911003905;1010201;РУСТ;Журавли Традиционная 0,5; 0,50     ;; 12     ;; 2 490     
bef0edbe-007b-11ed-8da4-0050568ac7c0;4607089523787;26911003911;1010202;РУСТ;Журавли Традиционная 0,7; 0,70     ;; 6     ;; 3 370     
bef0edbf-007b-11ed-8da4-0050568ac7c0;4600893600002;26911003907;1010304;РУСТ;Ямская Мягкая 0,5; 0,50     ;; 20     ;; 2 020     
bef0edc0-007b-11ed-8da4-0050568ac7c0;4600893903752;26911003908;1010305;РУСТ;Ямская Мягкая 0,7; 0,70     ;; 12     ;; 2 690     
bef0edc1-007b-11ed-8da4-0050568ac7c0;4600893900942;26911003909;1010303;РУСТ;Ямская Беспохмельная 0,5; 0,50     ;; 20     ;; 2 020     
a1096e20-007b-11ed-8da4-0050568ac7c0;4620006996716;26911004370;1010111;РУСТ;Талка Традиционная 0,1; 0,10     ;; 24     ;;655,00
bef0edd3-007b-11ed-8da4-0050568ac7c0;2113250001012;26911003930;1010112;РУСТ;Талка Традиционная 0,25; 0,25     ;; 20     ;; 1 510     
fbb1e9e4-ed55-11ec-8da4-0050568ac7c0;0;26912007494;218056;РУСТ;Талка Северное Сияние 0.5; 0,50     ;; 12     ;; 2 692     
bef0edcd-007b-11ed-8da4-0050568ac7c0;4620006990387;26911003924;1010113;РУСТ;Талка Традиционная 0,5; 0,50     ;; 12     ;; 2 692     
bef0edce-007b-11ed-8da4-0050568ac7c0;4620006990417;26911003925;1010114;РУСТ;Талка Традиционная 0,7; 0,70     ;; 12     ;; 3 621     
bef0edcf-007b-11ed-8da4-0050568ac7c0;4620006990455;26911003926;1010115;РУСТ;Талка Особая 0,5; 0,50     ;; 12     ;; 2 692     
bef0edd0-007b-11ed-8da4-0050568ac7c0;4620006990479;26911003927;1010116;РУСТ;Талка Особая 0,7; 0,70     ;; 12     ;; 3 621     
bef0edd1-007b-11ed-8da4-0050568ac7c0;4620006995481;26911003928;1010117;РУСТ;Талка Сибирский Кедр 0,5; 0,50     ;; 12     ;; 2 692     
bef0edd2-007b-11ed-8da4-0050568ac7c0;4620006995504;26911003929;1010118;РУСТ;Талка Сибирский Кедр 0,7; 0,70     ;; 12     ;; 3 621     
c4ec3037-007b-11ed-8da4-0050568ac7c0;4620006997072;26911008482;1010140;РУСТ;Особая Талка Ледяника 40%  0,5 ; 0,50     ;; 12     ;; 2 692     
a492cf1b-0e5d-11ee-8dae-0050568ac7c0;;26912009307;1153867;РУСТ;Талка Таежные травы 0,5; 0,50     ;;;; 2 692     
bef0edc2-007b-11ed-8da4-0050568ac7c0;4620006994286;26911003910;1010301;РУСТ;Серебряный Купаж 0,5; 0,50     ;; 12     ;; 2 070     
bef0edc3-007b-11ed-8da4-0050568ac7c0;4620006994309;26911003912;1010302;РУСТ;Серебряный Купаж 0,7; 0,70     ;; 6     ;; 2 810     
a1096e22-007b-11ed-8da4-0050568ac7c0;4603400000111;26911004401;1010119;РУСТ;Русский Стандарт Оригинал 0,05; 0,05     ;; 96     ;; 678     
dcd0ffd2-007b-11ed-8da4-0050568ac7c0;4603400000029;26911003957;1010120;РУСТ;Русский Стандарт Оригинал 0,5; 0,50     ;; 12     ;; 5 072     
dcd0ffd0-007b-11ed-8da4-0050568ac7c0;4603400000043;26911003955;1010121;РУСТ;Русский Стандарт Оригинал 0,7; 0,70     ;; 12     ;; 6 766     
dcd0ffda-007b-11ed-8da4-0050568ac7c0;4603400000050;26911003965;1010130;РУСТ;Русский Стандарт Оригинал 0,7 в подарочной упаковке; 0,70     ;; 12     ;; 8 142     
dcd0ffd1-007b-11ed-8da4-0050568ac7c0;4603400000067;26911003956;1010122;РУСТ;Русский Стандарт Оригинал 1; 1,00     ;; 6     ;; 9 107     
dcd0ffdb-007b-11ed-8da4-0050568ac7c0;4603400000104;26911003966;1010131;РУСТ;Русский Стандарт Оригинал 1 в подарочной упаковке; 1,00     ;; 6     ;; 11 694     
dcd0ffd3-007b-11ed-8da4-0050568ac7c0;4603400000777;26911003958;1010123;РУСТ;Русский Стандарт Оригинал 3; 3,00     ;; 2     ;; 27 803     
dcd0ffd7-007b-11ed-8da4-0050568ac7c0;4603400000890;26911003962;1010124;РУСТ;Русский Стандарт Голд 0,5; 0,50     ;; 12     ;; 5 821     
dcd0ffd8-007b-11ed-8da4-0050568ac7c0;4603400001026;26911003963;1010125;РУСТ;Русский Стандарт Голд 0,7; 0,70     ;; 12     ;; 7 772     
dcd0ffd9-007b-11ed-8da4-0050568ac7c0;4603400000937;26911003964;1010126;РУСТ;Русский Стандарт Голд 1; 1,00     ;; 6     ;; 10 472     
dcd0ffd4-007b-11ed-8da4-0050568ac7c0;4603400000166;26911003959;1010127;РУСТ;Русский Стандарт Платинум 0,5; 0,50     ;; 12     ;; 6 591     
dcd0ffd5-007b-11ed-8da4-0050568ac7c0;4603400000180;26911003960;1010128;РУСТ;Русский Стандарт Платинум 0,7; 0,70     ;; 6     ;; 8 768     
dcd0ffd6-007b-11ed-8da4-0050568ac7c0;4603400000173;26911003961;1010129;РУСТ;Русский Стандарт Платинум 1; 1,00     ;; 6     ;; 11 858     
a1096e26-007b-11ed-8da4-0050568ac7c0;4620006993906;26911004433;1010203;РУСТ;Кауффман 0,7; 0,70     ;; 6     ;; 13 300     
2e83441f-58fb-11ed-8daa-0050568ac7c0;;;1152233;РУСТ;Подарочная упаковка + бут Русский Стандарт Голд 0,7; 0,70     ;; 1     ;; 12 012     
;;;;РУСТ;Настойки- Польша;;;;;
a1096e2a-007b-11ed-8da4-0050568ac7c0;5900343001892;26911004300;1010410;РУСТ;Зубровка Бяла 0.5; 0,50     ;; 15     ;; -       
a1096e2b-007b-11ed-8da4-0050568ac7c0;5900343001915;26911004301;1010411;РУСТ;Зубровка Бяла 0.7; 0,70     ;; 12     ;; 4 460     
a1096e2e-007b-11ed-8da4-0050568ac7c0;5900343005029;26911004304;1010408;РУСТ;Зубровка Злота 0.5; 0,50     ;; 15     ;; 3 440     
a1096e2f-007b-11ed-8da4-0050568ac7c0;5900343005036;26911004305;1010409;РУСТ;Зубровка Злота 0.7; 0,70     ;; 12     ;; -       
a1096e2c-007b-11ed-8da4-0050568ac7c0;5900343005272;26911004302;1010406;РУСТ;Зубровка Бизон Грасс 0.5; 0,50     ;; 15     ;; -       
a1096e2d-007b-11ed-8da4-0050568ac7c0;5900343005296;26911004303;1010407;РУСТ;Зубровка Бизон Грасс 0.7; 0,70     ;; 12     ;; 4 780     
a1096e1f-007b-11ed-8da4-0050568ac7c0;5900471002396;26911004292;1010401;РУСТ;"Настойка ""Soplica грецкий орех"" 0,2"; 0,20     ;; 24     ;; 1 360     
a1096e1c-007b-11ed-8da4-0050568ac7c0;5900471001719;26911004289;1010405;РУСТ;"Настойка ""Soplica лимон с медом"" 0,5"; 0,50     ;; 15     ;; -       
a1096e1b-007b-11ed-8da4-0050568ac7c0;5900471002167;26911004288;1010403;РУСТ;"Настойка ""Soplica вишня"" 0,5"; 0,50     ;; 15     ;; -       
a1096e1d-007b-11ed-8da4-0050568ac7c0;5900471002204;26911004290;1010404;РУСТ;"Настойка ""Soplica лесной орех"" 0,5"; 0,50     ;; 15     ;; -       
a1096e1e-007b-11ed-8da4-0050568ac7c0;5900471002402;26911004291;1010402;РУСТ;"Настойка ""Soplica грецкий орех"" 0,5"; 0,50     ;; 15     ;; -       
;;;;СТМ (Серебрянка);Водка -серебрянка;;;;;
fbfd3793-7b88-11ed-8dab-0050568ac7c0;4870004174009;26912008806;1152658;СТМ (Серебрянка);Серебрянка 0,5; 0,50     ;; 12     ;; 2 690     
4ade0156-98ac-11ed-8dab-0050568ac7c0;0;;1153006;СТМ (Серебрянка);Серебрянка 0,7; 0,70     ;; 6     ;; 3 620     
173b9f63-98ac-11ed-8dab-0050568ac7c0;4870004174047;;1153005;СТМ (Серебрянка);Серебрянка Лайт 0,5; 0,50     ;; 12     ;; 2 690     
00c0afa7-98ac-11ed-8dab-0050568ac7c0;0;;1153004;СТМ (Серебрянка);Серебрянка Лайт 0,7; 0,70     ;; 6     ;; 3 620     
df74e331-98ab-11ed-8dab-0050568ac7c0;4870004174085;;1153003;СТМ (Серебрянка);Серебрянка Rye 0,5; 0,50     ;; 12     ;; 2 690     
d105f426-98aa-11ed-8dab-0050568ac7c0;0;;1153002;СТМ (Серебрянка);Серебрянка Rye 0,7; 0,70     ;; 6     ;; 3 620     
796871aa-98ac-11ed-8dab-0050568ac7c0;;;1153007;СТМ (Серебрянка);Серебрянка 0,25; 0,25     ;; 20     ;; -       
545e46ab-bb49-11ee-8dae-0050568ac7c0;;;1154743;СТМ (Серебрянка);Набор 9 бут. Серебрянка 0,25; 0,25     ;; 20     ;; -       
;;;; luxury KZ;Коньяк luxury KZ;;;;;
aa653a38-63cb-11ed-8dab-0050568ac7c0;0;26 912 008 740;1152414; luxury KZ;"Коньяк ""Казахстан Luxury"" 5 лет"; 0,18     ;; 24     ;; -       
fd70139f-63cb-11ed-8dab-0050568ac7c0;0;26 912 008 741;1152415; luxury KZ;"Коньяк ""Казахстан Luxury"" 5 лет"; 0,50     ;; 12     ;; -       
;;;;Кубань;Вина Кубани;;;;;
bef0eda7-007b-11ed-8da4-0050568ac7c0;4607062860434;26911007388;1040125;Кубань;"Вино столовое полусладкое красное ""Каберне. Долина Очарования"" 0,7л
Вина серии ""Долина Очарования"""; 0,70     ;; 6     ;; 1 700     
c561148a-1ff7-11ed-8da5-0050568ac7c0;4607062866801;26911007378;1040115;Кубань;"Вино столовое полусладкое красное ""Каберне""  0,7 л 
Вина серии ""Вина Тамани"""; 0,70     ;; 6     ;; 1 900     
bef0eda1-007b-11ed-8da4-0050568ac7c0;4607062866870;26911007382;;Кубань;"Вино столовое полусладкое белое ""Мускат"" 0,7л
Вина серии ""Вина Тамани"""; 0,70     ;; 6     ;; 1 900     
bef0ed91-007b-11ed-8da4-0050568ac7c0;4630037251234;26911007366;1040103;Кубань;" сухое белое ""Шардоне"" Таманский полуостров"" (заменили)
Вина серии Шато Тамань 0,75"; 0,75     ;; 6     ;; 5 400     
c4ec2f8f-007b-11ed-8da4-0050568ac7c0;4630037250602;26911008102;1040134;Кубань;Вино столовое сладкое красное Кагор Тамани 0,7 л; 0,70     ;; 6     ;; 2 200     
;;;;Ardoa;Вина ARDOA Португалия;;;;;
07adb2e3-c78f-11ec-8da3-0050568ac7c0;8437007040913;26911007697;1050129;Ardoa;Вино сухое белое Senorio de Rubios Taranis Albarino 0,75; 0,75     ;; 6     ;; 11 600     
4a60b3d4-6fd0-11ed-8dab-0050568ac7c0;8437002716509;26912008764;1152449;Ardoa;Вино сухое белое Bruno Murciano Las Blancas 0,75л.; 0,75     ;; 6     ;; 14 400     
9ba9e56d-6fcf-11ed-8dab-0050568ac7c0;8410388013240;26912008762;1152447;Ardoa;Вино сухое белое Bruno Murciano Pieles Dorados 0,75л.; 0,75     ;; 6     ;; 10 000     
adf58357-6fd0-11ed-8dab-0050568ac7c0;8437002716589;26912008765;1152450;Ardoa;Вино сухое красное Bruno Murciano Cambio de Tercio 0,75л.; 0,75     ;; 6     ;; 14 400     
db42ee2f-6fcf-11ed-8dab-0050568ac7c0;8410388013189;26912008763;1152448;Ardoa;Вино сухое красное Bruno Murciano Parajes del Cabriel 0,75л.; 0,75     ;; 6     ;; 10 000     
ee2b4b8f-6fd0-11ed-8dab-0050568ac7c0;8437002716011;26912008766;1152451;Ardoa;Вино сухое красное Cobertizo Mencia Joven 0,75л.; 0,75     ;; 6     ;; 10 300     
;;;;Champagne;Champagne;;;;;
6351be31-7097-11ed-8dab-0050568ac7c0;0;26912008781;1152469;Champagne;Вино игристое белое сухое Jacquesson Cuvee № 740 0,75л.; 0,75     ;; 6     ;; 80 000     
4dd85c83-7097-11ed-8dab-0050568ac7c0;0;26912008780;1152468;Champagne;Вино игристое белое сухое Jacquesson Cuvee № 745 0,75л.; 0,75     ;; 6     ;; 52 200     
81d0e300-7097-11ed-8dab-0050568ac7c0;0;26912008782;1152470;Champagne;Вино игристое белое сухое Jacquesson Dizy Corne Bautray 0,75л.; 0,75     ;; 6     ;; 145 500     
092682ee-94ec-11ef-8db3-0050568ac7c0;;;;Champagne;Вино игристое белое сухое Jacquesson 747  0,75L; 0,75     ;; 6     ;; 55 000     
